"unique_id","price_paid","property_type","new_build","estate_type","oseast1m","osnrth1m"
"3C52596B-4697-4B8A-8AE8-FDA21141C4B1",680000,"F","N","L",525103,180859
"EA2BA4C3-08B6-44E7-92B4-5166B773A5FE",950000,"F","N","L",525118,180916
"E3F4C4D0-84D7-407A-A5D9-08A431371566",825000,"F","N","L",525178,180933
"F05058E5-E309-42E8-8D7C-3695A204A69B",675000,"F","N","L",525178,180933
"1E06E9F3-9558-43C4-B136-F6475ABB703D",1092500,"T","N","L",525178,180933
"52370B00-4C2A-4193-869B-0ECF956B871E",1200000,"F","N","L",525291,181033
"8EA0322A-AA27-4DE6-AC39-072F0F442CBE",2950000,"T","N","F",525206,180881
"C6FE8C17-B708-403B-BC46-7A87B2E71EDA",1862500,"S","N","F",525206,180881
"63805356-174C-46B7-9394-DCB6E3479C35",1267500,"F","N","L",525206,180881
"B93F00FD-F603-4163-B43A-988E62987D31",1900000,"T","N","F",525106,180826
"77712BA8-993A-4D6E-BFC6-F23DB4BD4CD1",1700000,"T","N","F",525106,180826
"6A5D3459-0130-486F-895A-3D7BE0307F09",1075000,"F","N","L",525145,180693
"0570F252-4F63-4AB5-B980-EAF8290150C0",1400000,"F","N","L",525383,180508
"81C77A09-3145-4A00-A007-91AD55C50C25",356000,"F","N","L",525091,180377
"A19C3275-F5A2-4288-8B7A-E442BB0A5537",500000,"F","N","L",524627,180303
"384610C2-7325-491D-9B76-770A92A20FEF",3500000,"F","N","L",524627,180303
"18D5E1DE-4B7B-4B2E-8CD3-EE6BF847087B",535000,"F","N","L",524652,180496
"BDCC75C6-85F5-4A49-8041-89C16F7B1688",950000,"F","N","L",524777,180509
"9B41F2C5-8BA1-4F09-9538-5A65B6E420AE",2300000,"F","N","L",524777,180509
"71DE89E4-FB0A-4A52-888C-F522CBAA9680",1050000,"F","N","L",524777,180509
"68746594-3D5F-4F4B-AE0E-817223C29FA0",8000000,"T","N","F",524925,180582
"8CE790E7-C152-4C7C-8FED-A9C6854B93C7",2870000,"T","N","F",525022,180579
"D7D9B151-6ADE-4D8C-A30E-C395A9BCAD59",2150000,"F","N","L",525022,180579
"DD4EC80F-CA30-4409-AB14-15119CD7F830",1200000,"T","N","F",524792,180469
"E30C4C49-DCC8-44AC-855A-93D6F40DB2D4",710000,"F","N","L",524865,180480
"20981CE2-551F-4DC9-88AB-45DB944D4FC7",750000,"F","N","L",524865,180480
"728AD527-64DD-40DF-B1F3-798795D178CC",715000,"F","N","L",524865,180480
"C745337F-37F2-4C16-B61C-0FC156910698",595000,"F","N","L",524865,180480
"10CA726B-39AF-4E5F-800C-CFA663F16447",730000,"F","N","L",524865,180480
"D3C88594-A1EC-4E6C-A9FF-BC37B30BC7E2",465000,"F","N","L",524865,180480
"1A1E513B-450D-4BE1-A4BE-F37E3512D20E",720000,"F","N","L",524865,180480
"2A289EA0-C722-CDC8-E050-A8C063054829",2475000,"T","N","F",524873,180429
"2A289EA1-9ACF-CDC8-E050-A8C063054829",1900000,"T","N","F",524873,180429
"110C61F8-153A-4682-9FFD-2486BD87B687",2040000,"T","N","F",524869,180398
"CCE1D0E6-7393-4539-8A8B-D6BD887C5985",681250,"F","N","L",525072,180422
"90ECCD34-2B40-4202-A102-41A9621D6112",250000,"F","N","L",524968,180410
"3B6F8E9A-11ED-4B0F-B7DF-4AA1BF925326",240000,"F","N","L",524968,180410
"C0C10B1F-6AFB-40E6-BC3E-F25D82B02F10",3750000,"T","N","F",524877,180369
"7B9533B7-E9B2-4DAF-8714-CC84E1066144",3900000,"T","N","F",524877,180369
"0607C8DE-A2A1-439B-A28B-8F08E20064FB",595000,"F","N","L",525134,180435
"CDA6010A-70FF-490A-8FCE-CC128F1F6A86",440000,"F","N","L",525134,180435
"40F1E2DD-86BF-431E-AEF3-F4772BAC477D",670500,"F","N","L",525134,180435
"EBAECE51-1EBD-4E05-9A1F-EABC38A52E0C",439998,"F","N","L",525134,180435
"E6CEFB9F-3806-4CA0-9970-D26D279057AE",615000,"F","N","L",525134,180435
"821F55C6-6F59-41CA-B8AF-271167458CB7",495000,"F","N","L",524682,180276
"BA1FB4E5-BFB1-4A37-A50D-B179781BE9FA",575000,"F","N","L",524941,180322
"8DF8F60A-90EF-4375-9EC4-83FEB4600F34",495000,"F","N","L",524941,180322
"10094F68-1BFC-4F48-BFA4-6F1F33AABFAD",840000,"F","N","L",524664,180138
"DF4D5E32-1114-45DD-82B6-4DF9719ED507",625000,"F","N","L",524494,180064
"F48CD9B6-5D24-4C7B-8304-6FC8445C6BB8",3650000,"T","N","F",524802,180257
"047ED43C-4AA6-4CD7-8174-E760D7E7559F",2110000,"F","N","L",524400,180022
"D242A184-ABEB-4DC6-B20A-E41749250023",430000,"F","N","L",524493,180114
"6B6C3317-5BA6-4537-8D23-FDD6EE75324B",2600000,"F","N","L",524493,180114
"3BED2A62-E032-4762-86CC-B0780AB58948",625000,"F","N","L",524624,180174
"4FB00404-9A0C-4C25-88C4-F7C112613BBC",1600000,"F","N","L",524624,180174
"E1FA62C5-83F8-4CAD-B032-F77AE13975D3",1000000,"F","N","L",524624,180174
"D7BE0889-2F4E-4775-8897-59A30BDE4CB6",1500000,"F","N","L",524624,180174
"F1238A2B-5E3B-4E5A-A6B8-4B637FA639DD",1770000,"T","N","F",524645,180085
"0340C6D9-D81C-4928-A9C4-ADB789966457",1850000,"T","N","F",524645,180085
"52FF2559-1525-4939-BA5E-43C4B7EAEF28",1500000,"F","N","L",524690,180078
"A08E0A02-6F96-44B1-A2B9-D34AE9CC5B82",2600000,"F","N","L",524690,180078
"873D9FA4-E14E-4EF0-BE4E-839FC0746D21",1750000,"F","N","L",524690,180078
"5BCDA280-1080-4AB0-8388-197F73332B01",1480501,"F","N","L",524690,180078
"BB3C7128-786B-4D7F-B0AF-A1EE6CB0DB07",1100000,"F","N","L",524536,180007
"25C003E1-2C0C-4109-A512-E1DD4A182CDC",2400000,"F","N","L",524536,180007
"AC78B530-E712-4EEC-998D-2A0B1B87E6E1",1110000,"T","N","F",523996,180781
"F81E9DB3-6985-4D90-B28A-F038BEBD608A",380000,"F","N","L",523949,180595
"4228450D-CCD6-477A-8C2E-4BE7DBABC926",222500,"F","N","L",524003,180558
"3ADEA3D6-D002-4567-B894-A8FACED8BDF0",1080000,"F","N","F",523941,180697
"D0F408B9-FC9B-4AC0-A309-109EA16AD7E2",650000,"T","N","F",524022,180999
"35527240-EA10-455C-8C63-1DFE08061913",3500000,"F","N","F",524349,180542
"ABEC486A-2CAE-4447-ACC8-B7A8DCF31B5A",625000,"F","N","L",524307,180599
"04551323-262C-471D-A53A-22456A7CA3DB",4100000,"T","N","F",524234,180768
"4096C973-F93F-4707-A405-E09B1B18BC4A",965000,"F","N","L",524234,180768
"8BBE993F-300C-498A-9A1B-168E0A6489A7",1250000,"F","N","L",524234,180768
"90BB253F-4919-4ECD-ABC9-40D3CAF6854F",300000,"F","N","L",524234,180768
"6CF860A5-F608-4EDC-8871-C83581506857",365000,"F","N","L",524234,180768
"69182297-FE76-4209-AD13-D6BE70FD9068",1500000,"F","N","L",524234,180768
"E8EFA12C-02C4-4457-B1B0-D8044A53AADB",477100,"F","N","L",524155,180868
"BCB211EF-585D-4D96-A4D8-CCD710828A2E",300000,"F","N","L",524155,180868
"019303AF-1B62-42A6-95AC-5DE2DE67B809",6025000,"T","N","F",524400,180362
"333F9E12-54B2-4CE2-9B3B-9DB5572FBD72",2060000,"T","N","F",524375,180353
"B90DF51D-D942-4B29-8B2B-B4171325ABDA",400000,"F","N","L",524325,180445
"100620E7-C1F8-4306-B265-1DFD5AAAE460",816540,"F","N","L",524325,180445
"5A339AF6-0353-45DD-9F3B-97BFC7AAF283",2425000,"T","N","F",524245,180599
"182F8C64-C6D8-4E43-9871-6D63BD9FA656",244000,"F","N","L",524205,180702
"281F471B-8F24-4CBB-B50C-9A8693EDB112",1650000,"T","N","F",524262,180621
"F72A7836-297D-4B72-BD8A-EE461EBF3428",735000,"T","N","F",524340,180367
"38CDD663-7B08-4412-A417-542E4F79A6CD",1500000,"T","N","F",524248,180480
"6BFE7C0B-2458-4E2E-BDBC-1FECA29711DE",665000,"F","N","L",524374,180294
"E8145AA7-208D-451A-901C-F49F0770BA2D",2250000,"T","N","F",524321,180377
"7CCC8ABF-2EC8-4532-BC53-FDFEB521E173",1750000,"T","N","F",524321,180377
"4005F7E3-D985-491E-A5E6-8856BBD53E8A",1600000,"T","N","L",524247,180438
"5C7B590A-6F96-4D5D-806A-1F07D4DE0B3A",595000,"F","N","L",524387,180229
"02B6EFE1-BE84-48E0-9A3A-598530E3B620",3350000,"T","N","F",524387,180229
"D1EC9A20-BAFF-41A7-8401-03A1EFF83B4D",2868000,"T","N","F",524300,180456
"8C7758B2-E90D-45F8-95A1-E0CCCB4F1874",250000,"F","N","L",524055,180650
"1E0FEA2C-8F24-4A70-8415-CB56FEBC2263",900000,"D","N","F",524168,180670
"78A79DED-12F2-425D-861E-3BAE4988E50B",1115000,"S","N","F",524041,180734
"4AE92BF9-8F27-480B-BAF9-A08073A9B1B4",465000,"F","N","L",524267,180253
"B315F4AD-D547-4DC9-A1F9-25611CC2F78F",4700000,"T","N","F",524336,180194
"4572E8FB-6EB5-4000-933B-916079D86E20",653211,"F","N","L",524250,180177
"601D1655-60D8-448C-B831-CCFB1A5725FF",4250000,"T","N","F",524250,180177
"5F3F5061-E282-471D-AC78-4BC159F8DA91",2786000,"T","N","F",524339,180276
"740E2683-94A7-4383-AA2E-FA4813D0EE7A",1975000,"T","N","F",524339,180276
"62F2B7ED-D238-4EB3-9AEE-3B87ADF1532C",1575000,"T","N","F",524389,180155
"7BA1AEB6-B9E6-4F05-9953-46166550391A",1865000,"T","N","F",523922,180182
"4147F673-552F-4D25-8035-683A7E1C764A",7950000,"T","N","F",524147,180252
"27F7ED69-DA1B-46A2-A841-411323105499",2000000,"T","N","F",524221,180159
"C666C503-FBE9-49CD-BD58-8B00866095FD",6506565,"S","N","F",524105,180237
"E10317C9-B45D-45DD-A1D5-A0060C96C851",250000,"F","N","L",524257,180340
"CB2EE49D-0342-4574-AA72-B9226CE015D6",5400000,"T","N","F",524061,180356
"0C85D5CF-8026-4C6D-AAD3-3D3AFA51492D",610000,"F","N","L",524135,180382
"FE6155ED-9127-456A-8D9B-228CECADFC8F",555000,"T","N","L",524135,180382
"D1884DB2-E991-4ED0-A30C-679D110C5F4C",1025000,"F","N","L",524135,180382
"E252F393-ACA2-4C8E-B34B-4E797EFDA19A",1925000,"F","N","L",524135,180382
"CC60B6CF-EF01-463B-9459-1EA838F1F2D6",2025000,"T","N","F",523983,180330
"8AE0565C-B7DE-4199-9A39-E04F31F707F5",560000,"F","N","L",524021,180127
"BD3A7E7F-5014-47E0-BEE5-AFB51951DAF4",414000,"F","N","L",524021,180127
"A9BF0419-AF76-4D14-8247-4CA30C81A5BF",2600000,"T","N","F",524074,180153
"4D75CC83-AC4B-4B85-BD1A-5045318425DA",2425000,"T","N","F",524074,180153
"5E12DC3F-C176-4B64-A4CF-DCF78DFD6389",590000,"F","N","L",524091,180085
"864CD370-07DB-4200-8B72-3F41E76DA353",499999,"F","N","L",524091,180085
"3A16CCB8-1BB4-4E49-8099-C682436D1F1D",455000,"F","N","L",523961,180040
"37845CBA-1A51-4EA2-914A-BD200A6D1210",450000,"F","N","L",523961,180040
"84FC2BED-FA5D-4542-B0BA-23F36D8E7CFF",440000,"F","N","L",523961,180040
"293E8FEC-7D1E-47DE-8528-61B52268A278",790000,"F","N","L",523961,180040
"306CD134-EF5C-4E47-B22B-9B7240BFC03C",245000,"F","N","L",523961,180040
"83710794-8896-4384-8B2B-16064FBA802D",1300000,"T","N","F",524051,180226
"D3FAC0C9-7131-42A3-9B4C-97F3125225C9",265000,"F","N","L",523955,180320
"2E523284-2E40-4421-84BD-721ADF3AC4F1",570000,"T","N","F",523930,180044
"93E6D648-170D-42C8-9D67-4A95AC72A749",480000,"T","N","F",523930,180044
"642168C0-F1D6-4775-83A2-F1474159F6C0",490000,"F","N","L",524395,180139
"109A3667-2ED2-4345-818C-34F4E81A339D",420000,"F","N","L",524318,180046
"94E5B482-7442-440F-B424-49090CC70E7B",335000,"F","N","L",524256,180021
"F2ED530D-7FA3-4737-B196-63DEDB684084",1325000,"F","N","L",524256,180021
"CAF569D1-1BB8-414E-9FB4-0AB8C3702590",12000000,"T","N","F",524763,179486
"E6611DCB-390C-4BCA-B955-0B630C0C701A",5050000,"F","N","L",524951,179326
"41F171C2-A0CB-4D5B-9263-FD2E9679705D",421500,"F","N","L",524951,179326
"F692E462-0791-4BFC-B093-572BC14A4E2E",1650000,"T","N","L",524919,179281
"A958F427-E507-4F37-90EE-A55602A95F12",490000,"F","N","L",524030,179766
"360C2CE2-BB40-4CBF-9B8F-6B6C35545ACE",459990,"T","N","L",524030,179766
"FF3483D4-A1C6-4D00-AB1E-87521C9B6D58",300000,"F","N","L",524074,179846
"0F0282A8-D25E-4846-B12E-EFD7BC150DD8",750000,"F","N","L",524074,179846
"F3682EF1-E9A6-40A0-A501-EF277A759713",462000,"F","N","L",524070,179891
"4289753C-BE08-4E94-BB3C-0292E02B42FF",770000,"F","N","L",524070,179891
"150E5611-1D30-413D-9936-D2213BAAB7EF",780000,"F","N","L",524122,179946
"BF94707A-AA98-40A7-8DC0-75DB26A499C6",840000,"F","N","L",524122,179946
"2A289E9E-C9F9-CDC8-E050-A8C063054829",625000,"F","N","L",524007,179839
"C5DCA8BF-0ED5-46DA-90CC-8D6139C33EB8",421699,"F","N","L",524007,179839
"B97F749D-9554-4DD0-A8C8-4C0D5136C903",420000,"F","N","L",523989,179749
"7B6ED9B1-3BC9-4CE9-96C8-01F6B4C28DBE",400000,"T","N","L",523989,179749
"23146930-0709-4F80-A836-2B9F023E765A",463710,"F","N","L",523989,179749
"572C8ADB-EB3F-4019-8B20-DD20E7E962BA",380000,"F","N","L",523989,179749
"73E55917-892F-4E60-90AC-6799A6060E9D",440000,"F","N","L",523989,179749
"48B2DDB0-A353-471D-A106-9BAFE94C4A89",390000,"F","N","L",524562,179155
"5749F985-8C66-4D45-99D5-72D0C1CB02BA",360000,"F","N","L",524562,179155
"DEAD0911-3C5E-4E22-9A15-5964BAA00518",540000,"F","N","L",524117,179665
"5C25140B-C517-46F8-B000-20A55F8F0502",2350000,"T","N","F",524117,179665
"0DE3359C-9EB1-4F28-90C9-2E8741B0D76C",462000,"F","N","L",524117,179665
"6BFD4280-05CD-414C-B96F-0BE0EDC0F856",356000,"F","N","L",524131,179734
"45B9145C-AFEA-461F-A9CA-ED8A8AABCC84",525000,"F","N","L",524004,179688
"253119A0-B5D8-415D-8D0D-02C951F55E7B",300000,"T","N","F",523958,179742
"35196F35-7FEA-4F8A-A62C-C2E7D1C033AE",385000,"F","N","L",523958,179742
"9B4E3455-FAEA-4596-B7B3-4CF4538ABB2C",1500000,"F","N","L",524168,179892
"E798B834-5974-4F1E-A9B2-A33683BDA564",600000,"F","N","L",524196,179893
"9FE90412-624A-4958-AD89-3A0658C005B7",610000,"F","N","L",524191,179939
"3176C8B0-E9A0-4579-AA70-8ADBF191B6D1",420000,"F","N","L",524191,179939
"34300935-0246-43AD-B2CE-F0A7DA555015",3400000,"T","N","F",524394,179903
"41B92AFB-00E4-48F6-8F7C-69B0DA46BE3F",2820000,"T","N","F",524402,179765
"2A289E9D-6707-CDC8-E050-A8C063054829",2600000,"T","N","F",524402,179765
"C666423D-24A2-4C23-B2A4-9B3A5EA3E148",2330000,"T","N","F",524333,179829
"6E65226C-2E91-479E-85A9-9A8664254016",2700000,"T","N","F",524333,179829
"1C743418-9094-4701-A79F-77DB7D564D94",1900000,"F","N","L",524255,179959
"DCF33E50-52F8-44D1-A43D-42070BA110A2",748600,"F","N","L",524213,179971
"AF3EFCA8-0489-4B5A-9FB9-F50B55DF2C31",1725000,"S","N","F",524303,179781
"787116B5-41F1-4DD3-A352-52B8D641A646",1275000,"F","N","L",524510,179468
"F7F18F5A-5C9D-4E30-9846-93FA425795EA",780000,"F","N","L",524510,179468
"028884D3-6179-4037-9904-25BFFF54D008",6800000,"T","N","F",524706,179399
"0E9077FE-CBF2-4710-9DB8-1EE26DDAA541",2800000,"T","N","F",524632,179501
"0329F5A0-D7FE-4F21-816F-6BA974D91C97",2795000,"T","N","F",524574,179610
"EAE689C6-200C-476F-9843-6C6C921E6246",723000,"F","N","L",524435,179914
"24C93619-B9DA-403C-92AB-0C75C3068573",433000,"T","N","F",524473,179798
"9D4A5B2D-5992-4EFF-9B7F-DDB1684689B9",1833333,"T","N","F",524521,179638
"C54D2FA9-F7CB-499C-8305-5A04BA332CBE",850000,"T","N","F",524150,179449
"8C2E7664-BACF-4E49-B51E-04F52A54F7A1",745000,"F","N","L",524150,179449
"B65D119B-929C-4F95-9951-1FD7883034F8",875000,"S","N","L",524150,179449
"5059783B-0DC7-48F1-8BF6-2F424693048C",790000,"F","N","L",524203,179509
"3236FA3F-4442-419B-A217-071943FF9F40",450000,"F","N","L",524203,179509
"10899E71-F827-41E9-A559-6596FD7039A3",1183000,"F","N","L",524203,179509
"6302185E-8B02-4B4C-B382-E07A2E31470F",447000,"F","N","L",524203,179509
"F116295A-63E1-4452-B511-8D732082E69C",520000,"F","N","L",524104,179619
"43643E66-2C0C-4220-831D-187628101B72",495000,"F","N","L",524104,179619
"CB144554-47B5-4F9C-A50C-3422A6536C7F",240000,"F","N","L",524104,179619
"92098923-5A3B-4847-9DF4-1EED24D713A8",280000,"F","N","L",524104,179619
"2E198936-DAAC-4416-928B-68AEA2A01463",550000,"F","N","L",524104,179619
"FA5CDAE4-13FE-49F9-BD8A-DB8D6467CE2D",565000,"F","N","L",524066,179597
"C3079A9A-C179-4D1C-916A-C7F6E417BCE6",480000,"F","N","L",524066,179597
"A2D9502F-278B-4CDD-8480-68066027076A",520000,"F","N","L",524066,179597
"CF20CC94-FBF5-491C-B37E-FA62912F5F3C",542000,"F","N","L",524066,179597
"0D578F54-E224-4214-971C-62AA3D21F682",440000,"F","N","L",524170,179476
"7D006524-34E0-470B-8AA8-4D90384B107B",623600,"F","N","L",524170,179476
"1B17A0F7-2F3F-4D3D-857F-0070448E82D0",497250,"F","N","L",524170,179476
"7BCC4B9E-8C5B-4664-8C9B-9D6B63E34095",1085000,"F","N","L",524170,179476
"994E6F39-EC42-49E8-A4EF-97ECA9474C85",320000,"F","N","L",524544,179123
"64B48179-4A1E-4D56-8561-531F89F59872",535000,"F","N","L",524544,179123
"2A289E9D-5613-CDC8-E050-A8C063054829",499999,"F","N","L",524424,179255
"AF7054ED-C164-46D4-A1E2-18633C5D2D83",485000,"F","N","L",524424,179255
"1F3D811A-B39B-467E-9705-40634E397E58",640000,"F","N","L",524353,179334
"0E610D6D-FBC2-4514-9031-32054079BBD1",370000,"F","N","L",524289,179403
"07211EDB-E5C3-4106-9880-53CDB777E263",597000,"F","N","L",524396,179229
"0B4EA71A-7AD5-4258-BA2D-C821327A474B",709710,"F","N","L",524396,179229
"45A586B7-9F2B-4559-97BF-E1EC29576D51",500000,"F","N","L",524396,179229
"F7D7A618-F221-4BC0-8222-967375FC47AD",630000,"F","N","L",524436,179119
"F2798540-B790-4EF2-9849-82E453D1639C",1900000,"F","N","L",524530,179371
"02324EC6-45F3-4783-8B32-9869397AD039",1825000,"F","N","L",524530,179371
"B8E91A27-7B2C-4315-8DB0-1C41AD3FB415",3750000,"F","N","L",524515,179407
"65F8C272-3A3B-4A6C-B3A8-E72F7AB0E761",7600000,"T","N","F",524650,179178
"7BA6895B-544F-4C85-B697-46806C00A281",3350000,"F","N","L",524576,179390
"80F27CB9-42C3-4B90-96D5-7CBA815C361E",1736120,"F","N","L",524554,179381
"E57C0D7B-720D-493E-BAF4-DD3A3DE0B833",2700000,"F","N","L",524597,179436
"29FB76BA-4C2B-4DFE-9B48-FDC5E9F07772",3450000,"F","N","L",524597,179436
"5E61F4CA-15CB-43C6-9BFF-E566139AA98C",1240000,"F","N","L",524547,179425
"2AA10998-3F7D-40A8-9F13-D3CAB5D1C8FF",1200000,"F","N","L",524547,179425
"72704A86-E332-426A-984E-DF1C7CDB0683",2450000,"F","N","L",524604,179381
"059D8856-63FE-4BB5-A921-A7A3937F39E6",549000,"F","N","L",524638,179455
"CEAE506A-E44B-48B9-A9D4-8E82CA155909",1800000,"F","N","L",524638,179455
"364DDEE9-28AA-4407-A089-5D3D91893EA9",1700000,"T","N","F",524553,179215
"5169196F-1819-4731-9EA7-46CE9C2C4E39",2750000,"T","N","F",524553,179215
"97DA1B45-24BD-4F56-9A0D-723C593CBC77",675000,"F","N","L",524529,179257
"40BBFE13-2D29-4DDF-91AD-477938DE4C26",3150000,"T","N","F",524796,179251
"350A1473-ED5B-4141-AAE6-676019DDA74E",810000,"F","N","L",524698,179249
"42725B34-B0EE-4132-AEFE-C52024A000E4",680000,"F","N","L",524698,179249
"979320D7-9A5F-499C-BAD6-58DDC57A7CFB",815000,"F","N","L",524506,179026
"DBEC457E-675D-44C5-B214-42D49DAD1C7D",920000,"F","N","L",524672,179096
"19A6EB95-135C-4C1B-99B8-FA6E17C9F709",755000,"F","N","L",524728,179154
"FB84BD0F-F9A0-4C2A-9480-5B8A0E905818",360000,"F","N","L",524672,179096
"DA5DA6E8-EAF9-48A8-871B-FFB60A5ED8F3",249995,"F","N","L",524672,179096
"679519A9-7BDF-4ABA-8360-CB5F441B87CF",495000,"F","N","L",524953,178898
"96128073-2E5C-4081-B04F-B92B97928B7B",580000,"F","N","L",524895,178883
"B86529ED-CE1B-4E1A-90AC-198F32F0117F",2550000,"S","N","F",524895,178883
"1308D51E-FA64-4F61-AD02-1E8530F8E092",499999,"F","N","L",524996,178854
"619912F1-C34B-423D-9C13-F1B7B09F2965",640000,"F","N","L",524752,179037
"AC1D218D-B72A-4F81-AEBD-83577A5455C5",1100000,"F","N","L",524752,179037
"57BD0B85-5C79-4BC4-9FD0-AA6852B73D67",725000,"F","N","L",524867,178771
"30D158FE-6336-4598-BA1D-869282EE8F15",720000,"F","N","L",524867,178771
"FF47CF8C-A803-4057-93DD-8E97BA90665D",1500000,"F","N","L",524867,178771
"83F04DBF-CA41-40DA-939A-2E35FE7C7600",705000,"F","N","L",524867,178771
"1C22EDD1-B0DB-4129-A995-A38374358F41",730000,"F","N","L",524867,178771
"83CCD014-09B5-405E-A2DB-3A92553C5B16",750000,"F","N","L",524867,178771
"4F22C740-A44A-43BC-9D41-96A4C90DE165",674000,"F","N","L",524867,178771
"E8661A5B-3FF0-49C9-A9BD-74EBBF3010B1",625000,"F","N","L",524867,178771
"641BFBCB-1D64-42B6-8229-5C6377424F5B",550000,"F","N","L",524867,178771
"20B4ED5D-8B50-4DD2-8FC8-DDFBFE689488",622500,"F","N","L",524867,178771
"59EE0705-B569-4F09-A78B-7A6362B69DC6",395799,"F","N","L",525216,180602
"E430A015-8713-49D2-BD94-DDEA16847878",305000,"F","N","L",525216,180602
"7D574457-4189-441A-BD0B-8B02FAD2A257",460000,"F","N","L",525278,180484
"880F4DF8-983A-4D77-8FAA-C83316BB49F3",162500,"F","N","L",525278,180484
"14B23A3D-26BF-4624-8CDB-1B2D8C73B607",3840000,"F","N","L",525408,180718
"70119530-2199-40E0-85D8-238F25FFC7D8",515000,"F","N","L",525408,180718
"ECD4298A-B0EF-4517-94C1-97F76BC5C1A2",1625000,"F","N","L",525408,180718
"E05DC2FD-9014-4C42-ABA5-2E5232C50C9E",858500,"F","N","L",525424,180566
"3597EF71-E9D9-4A79-BE91-9683A7AB5D89",607500,"F","N","L",525424,180566
"54662FAD-5F21-418E-90D7-9468C7E3B090",780000,"F","N","L",525424,180566
"1504B87F-84DC-42D3-96A7-C61D0A89DE44",460000,"F","N","L",525424,180566
"B4598DAC-BCBD-4512-A083-35990F3A3EDE",1050000,"F","N","L",525424,180566
"A141BA0D-B60E-4D1C-856D-14512A8BFCB7",740000,"F","N","L",525424,180566
"22E8B9FC-E67E-484D-AECD-0E4EBB805A01",421500,"T","N","L",525424,180566
"2F7C337F-EE0D-49D7-9623-67D7B135C44D",250000,"F","N","L",525366,180596
"9F8E02AC-448B-449A-9F51-9AC56D2B1801",1575000,"F","N","L",525202,180686
"24456709-F418-4E7F-8BDF-34C6F4AF1B98",757500,"F","N","L",525357,180634
"7BF37110-58A8-42B7-AF83-EE7F2A357EAF",875000,"F","N","L",525357,180634
"CA8953A6-9245-49C0-81EA-6D29B026C1FF",645000,"F","N","L",525394,180547
"4A97193C-D980-4B3E-B429-B22043C6ACE4",675000,"F","N","L",525367,180535
"76A607AB-596C-4F56-B105-2BD25D850504",817500,"F","N","L",525315,180574
"B75F03A8-39C1-4B5C-9CE5-9964EA07B733",890000,"F","N","L",525310,180652
"D85B08DF-042D-49EC-8116-DA3233B9751F",3250000,"F","N","L",525310,180652
"ADC8CD14-9BE5-47B5-A18A-B256F8D39351",635000,"F","N","L",525310,180652
"FEA2C12B-9506-45EE-8DB3-39308D3E9927",850000,"F","N","L",525495,180584
"4A2407EF-2A5B-4C9E-BC84-7D8F47473ADE",770000,"F","N","L",525484,180627
"18E07F87-98A6-4C85-A9D8-4A989AEDBF7D",695000,"F","N","L",525484,180627
"CC6800DF-FCD7-4C56-A40E-8E9855435835",895000,"F","N","L",525484,180627
"7E931342-2ECD-492F-A80F-9448BFC1B79B",850000,"F","N","L",525484,180627
"145DC667-379A-4544-A48B-B6828A2CC3DB",825000,"F","N","L",525436,180677
"F52328A1-A38C-433B-B7A8-93DE77F00FDF",249995,"F","N","L",525436,180677
"D07128C9-53EE-4308-9C17-2CC6DBDC209A",1600000,"T","N","F",525518,180581
"E00170C0-0CB9-4563-B8BE-0920DA0B34EA",1475000,"F","N","L",525474,180542
"2370A728-2154-440D-B536-F58420E5CB79",3637150,"T","N","F",525503,180702
"6B7A1D71-8205-4B27-9D71-3048964BD105",860000,"F","N","L",525456,180594
"A1379A5B-838B-4EF6-9711-D3413E332C00",775000,"F","N","L",525456,180594
"1C677AF3-1E28-483E-955E-EFB1DE5E943C",655000,"F","N","L",525456,180594
"F94815F1-7131-4ED0-80C5-E1B1D92931CF",810000,"F","N","L",525456,180594
"13882EE6-089A-42AD-9F9E-60EEFCE276C2",565000,"F","N","L",525456,180594
"8A081F44-FF8B-40EC-A910-D3EB33169416",750000,"F","N","L",525456,180594
"9FD980AB-5E1D-498F-9111-9002601F6CB5",1060000,"F","N","L",525255,180791
"70E74561-3A45-4509-ADF0-1154E53CFC60",655000,"F","N","L",525328,181052
"5B6BDBD4-E2B6-4DA4-924E-E38B35428794",395000,"F","N","L",525328,181052
"A01A2E33-B396-4395-A398-A2350D1B30B7",630000,"F","N","L",525328,181052
"EBACA13F-93F8-42B2-ABC3-98657B261114",620000,"F","N","L",525328,181052
"C9D0211E-4392-4A73-ACB8-99BA50B776E6",780000,"F","N","L",525328,181052
"7C06CABA-1465-495E-8E57-3F561E07CC8E",1040000,"F","N","L",525268,180921
"B8F38629-9BCC-4D91-8595-B130EF6CED13",570000,"F","N","L",525511,179965
"390345BB-335B-4358-B4C4-CD11C5D080F2",545000,"F","N","L",525511,179954
"C6AE50C5-479F-40C9-8F93-4F43E642E518",322000,"F","N","L",525511,179954
"48BDB627-50E9-4445-ACC4-B242DC541C84",564500,"F","N","L",525511,179954
"4984F3FD-FEBD-41F3-AA66-106B4C3BE60E",5700000,"T","N","F",525498,179996
"0E48DEF0-DC02-480D-9F17-CF18E855A940",1825000,"F","N","L",525486,180158
"E0DDD2B4-9495-4832-A2DE-84EBD9245BA6",1535000,"F","N","L",525439,180154
"BABBEF13-6DE5-4F89-9A2C-7C1232002528",1500000,"F","N","L",525418,180235
"3994B13D-AD9D-4EAD-ADD3-58AE4F7EB6FE",1088000,"F","Y","L",525490,179873
